file	line	declaration	note
lib/screens/settings/playback_settings_screen.dart	166	title: t.languageSettings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	168	destinationBuilder: (_) => const LanguageSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	171	pref: SettingsService.showChapterMarkersOnTimeline,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	173	title: t.settings.showChapterMarkersOnTimeline,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	178	pref: SettingsService.clickVideoTogglesPlayback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	180	title: t.settings.clickVideoTogglesPlayback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	186	pref: SettingsService.autoSkipIntro,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	188	title: t.settings.autoSkipIntro,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	192	pref: SettingsService.autoSkipCredits,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	194	title: t.settings.autoSkipCredits,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	198	pref: SettingsService.forceSkipMarkerFallback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	200	title: t.settings.forceSkipMarkerFallback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	204	pref: SettingsService.autoSkipDelay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	206	title: t.settings.autoSkipDelay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	214	pref: SettingsService.introPattern,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	216	title: t.settings.introPattern,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	221	pref: SettingsService.creditsPattern,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	223	title: t.settings.creditsPattern,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	232	pref: SettingsService.useExoPlayer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	234	title: t.settings.playerBackend,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	251	title: t.externalPlayer.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	255	destinationBuilder: (_) => const ExternalPlayerScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	261	pref: SettingsService.enableHardwareDecoding,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	263	title: t.settings.hardwareDecoding,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	268	pref: SettingsService.autoPip,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	270	title: t.settings.autoPip,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	275	pref: SettingsService.matchContentFrameRate,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	277	title: t.settings.matchContentFrameRate,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	282	pref: SettingsService.matchRefreshRate,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	284	title: t.settings.matchRefreshRate,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	289	pref: SettingsService.matchDynamicRange,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	291	title: t.settings.matchDynamicRange,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	310	pref: SettingsService.displaySwitchDelay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	312	title: t.settings.displaySwitchDelay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	323	pref: SettingsService.useExoPlayer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	327	pref: SettingsService.tunneledPlayback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	329	title: t.settings.tunneledPlayback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	336	pref: SettingsService.audioOutputMode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	338	title: t.videoSettings.audioOutputTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	341	.map((m) => DialogOption(value: m, title: _audioOutputModeLabel(m), subtitle: _audioOutputModeDescription(m)))	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	365	pref: SettingsService.audioOutputMode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	369	pref: SettingsService.audioPriority,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	371	title: t.videoSettings.audioPriorityTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	386	pref: SettingsService.audioLevelVolume,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	388	title: t.videoSettings.audioLevelVolume,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	398	pref: SettingsService.audioReduceLoudSounds,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	400	title: t.videoSettings.audioReduceLoudSounds,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	412	pref: SettingsService.audioSyncOffset,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	414	title: t.videoSettings.audioSync,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	423	pref: SettingsService.useExoPlayer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	427	pref: SettingsService.dvConversionMode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	429	title: t.settings.dvConversionMode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	432	.map((m) => DialogOption(value: m, title: _dvConversionModeLabel(m)))	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	450	pref: SettingsService.bufferSize,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	452	title: t.settings.bufferSize,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	455	.map((s) => DialogOption(value: s, title: s == 0 ? t.settings.bufferSizeAuto : '${s}MB'))	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	471	pref: SettingsService.defaultQualityPreset,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	473	title: t.settings.defaultQualityTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	476	.map((p) => DialogOption(value: p, title: qualityPresetLabel(p)))	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	483	pref: SettingsService.useExoPlayer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	488	title: t.mpvConfig.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	490	destinationBuilder: (_) => const MpvConfigScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	90	title: Text(t.pleyaShare.howItWorksTitle, style: theme.textTheme.titleSmall),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	157	title: Text(t.pleyaShare.hostTitle),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	205	onSelect: hasFolders && !_busy ? () => _toggle(!running) : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	209	title: Text(t.pleyaShare.hostToggle),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	229	onSelect: _addFolder,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	231	onPressed: _addFolder,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	282	onSelect: _service.regeneratePairCode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	284	onPressed: _service.regeneratePairCode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	316	onSelect: () => _service.revokeGuest(guest.pairId),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	320	title: Text(guest.deviceName),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_host_screen.dart	324	onPressed: () => _service.revokeGuest(guest.pairId),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	171	title: Text(t.pleyaShare.joinTitle),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	185	title: Text(t.pleyaShare.howItWorksTitle, style: theme.textTheme.titleSmall),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	201	onPressed: _busy ? null : _scan,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	213	onSelect: _refresh,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	215	onPressed: _refresh,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	258	onSelect: () => _selectHost(host),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	262	title: Text(host.name),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/pleya_share_join_screen.dart	265	onTap: () => _selectHost(host),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
